TRBV2	0.0	0.0	0.0
TRBV27	0.0	0.0	0.0
TRBV4-2	0.0	0.0	0.0
TRAV8-1	0.0	0.0	0.0
TRAV7	0.0	0.0	0.0
TRAV6	0.0	0.0	0.0
TRBV5-7	0.0	0.0	0.0
TRBV5-6	0.0	0.0	0.0
TRBV6-5	0.0	0.0	0.0
TRAV25	0.0	0.0	0.0
TRAV20	0.0	0.0	0.0
TRAV8-3	0.0	0.0	0.0
TRBV6-7	0.0	0.0	0.0
TRBV5-5	0.0	0.0	0.0
TRBV28	0.0	0.0	0.0
TRBV14	0.0	0.0	0.0
TRBV15	0.0	0.0	0.0
TRBV16	0.0	0.0	0.0
TRBV17	0.0	0.0	0.0
TRBV18	0.0	0.0	0.0
TRBV19	0.0	0.0	0.0
TRAV30	0.0	0.0	0.0
TRBV12-4	0.0	0.0	0.0
TRBV7-6	0.0	0.0	0.0
TRBV7-4	0.0	0.0	0.0
TRBV5-1	0.0	0.0	0.0
TRBV4-1	0.0	0.0	0.0
TRBV3-1	0.0	0.0	0.0
TRBV20OR9-2	0.0	0.0	0.0
TRBV21OR9-2	0.0	0.0	0.0
TRBV7-7	0.0	0.0	0.0
TRBV6-8	0.0	0.0	0.0
TRBV6-2	0.0	0.0	0.0
TRBV9	0.0	0.0	0.0
TRBV5-3	0.0	0.0	0.0
TRBV23OR9-2	0.0	0.0	0.0
TRBV13	0.0	0.0	0.0
TRBV10-3	0.0	0.0	0.0
TRBV10-1	0.0	0.0	0.0
TRBV11-3	0.0	0.0	0.0
TRAV9-2	0.0	0.0	0.0
TRAV4	0.0	0.0	0.0
TRBV5-4	0.0	0.0	0.0
TRBV29-1	0.0	0.0	0.0
TRBV6-4	0.0	0.0	0.0
TRBV7-9	0.0	0.0	0.0
TRAV14DV4	0.0	0.0	0.0
TRAV12-1	0.0	0.0	0.0
TRAV2	0.0	0.0	0.0
AC234635.3	0.0	0.0	0.0
TRBV12-5	0.0	0.0	0.0
TRBV7-2	0.0	0.0	0.0
TRBV6-1	0.0	0.0	0.0
TRAV16	0.0	0.0	0.0
TRAV19	0.0	0.0	0.0
TRAV26-2	0.0	0.0	0.0
TRAV34	0.0	0.0	0.0
TRAV36DV7	0.0	0.0	0.0
TRAV38-1	0.0	0.0	0.0
TRAV38-2DV8	0.0	0.0	0.0
TRAV39	0.0	0.0	0.0
TRAV40	0.0	0.0	0.0
TRAV41	0.0	0.0	0.0
TRDV2	0.0	0.0	0.0
TRDV3	0.0	0.0	0.0
TRAV24	0.0	0.0	0.0
TRGV1	0.0	0.0	0.0
TRAV17	0.0	0.0	0.0
TRAV23DV6	0.0	0.0	0.0
TRGV8	2.66774	7.81753	7.0
TRAV10	0.0	0.0	0.0
TRAV9-1	0.0	0.0	0.0
TRAV18	0.0	0.0	0.0
TRAV12-2	0.0	0.0	0.0
TRDV1	0.0	0.0	0.0
TRAV21	0.0	0.0	0.0
TRGV11	0.0	0.0	0.0
TRAV3	0.0	0.0	0.0
TRAV27	0.0	0.0	0.0
TRAV8-7	0.0	0.0	0.0
TRGV5	2.06696	4.26492	1.0
TRAV22	0.0	0.0	0.0
TRGV10	0.0	0.0	0.0
TRAV26-1	0.0	0.0	0.0
TRAV8-4	0.0	0.0	0.0
TRAV8-2	0.0	0.0	0.0
TRGV9	0.0	1.06038	1.0
TRAV12-3	0.0	0.0	0.0
TRAV13-2	0.0	0.0	0.0
TRAV1-2	0.0	0.0	0.0
TRGV3	8.61426	2.99828	0.0
TRGV4	4.54407	8.56586	4.72698
TRAV8-6	0.0	0.0	0.0
TRAV5	0.0	0.0	0.0
TRAV1-1	0.0	0.0	0.0
TRAV29DV5	0.0	0.0	0.0
TRAV13-1	0.0	0.0	0.0
AC229888.1	0.0	0.0	0.0
AC234635.1	0.0	0.0	0.0
AC233282.2	0.0	0.0	0.0
AC233282.1	0.0	0.0	0.0
VN1R5	0.0	0.0	0.0
CYP2D7	1.431666	1.464799	0.3815256
OR51F1	0.0	0.0	0.0
OR5AC1	0.0	0.0	0.0
OR10AC1	0.141776	0.255542	1.0
OR2L8	0.0	0.0	0.0
OR51G1	0.0	0.0	0.0
OR5H8	0.0	0.0	0.0
OR2T11	0.0	0.0	0.0
OR5L1	0.0	0.0	0.0
GBA3	0.0	0.0	0.0
OR5D13	0.0	0.0	0.0
OR2J1	0.0	0.0	0.0
KIR2DS4	0.0	0.0	0.0
OR52R1	0.0	0.0	0.0
OR8K3	0.0	0.0	0.0
OR2F1	0.0	0.0	0.0
OR52E1	0.0	0.0	0.0
OR52B4	0.0	0.0	0.0
OR1S1	0.0	0.0	0.0
OR5AR1	0.0	0.0	0.0
OR8D2	0.0	0.0	0.0
OR5AL1	0.0	0.0	0.0
CASP12	0.0	0.0	0.0
MROH5	0.0	0.0	0.0
OR5G3	0.0	0.0	0.0
OR4C45	0.0	0.0	0.0
OR52Z1	0.0	0.0	0.0
PNLIPRP2	0.0	0.0	0.0
POTEA	0.0	0.0	1.0
OR5R1	0.0	0.0	0.0
OR10X1	0.0	0.0	0.0
PKD1L2	0.952245	1.658766	11.38702
OR8J1	0.0	0.0	0.0
OR4C16	0.0	0.0	0.0
TRARG1	0.0	0.0	0.0
GSTT2	0.0	0.0	0.0
OR4A8	0.0	0.0	0.0
OR4X2	0.0	0.0	0.0
AKR7L	0.459676	0.26364	6.57463
SERPINA2	0.0	0.0	0.0
FCGR2C	114.33568	88.125956271	166.28358
OR51B2	0.0	0.0	0.0
GKN3P	0.0	0.0	0.0
OR10A6	0.0	0.0	0.0
NAT8B	0.0	0.0	0.0
MUC6	3.42656	0.0	1.0
OR4Q2	0.0	0.0	0.0
UBE2NL	0.0	0.0	0.0
OR1B1	0.0	0.0	0.0
OR12D1	0.0	0.0	0.0
OR10J4	0.0	0.0	0.0
OR13C7	0.0	0.0	0.0
OR12D2	0.0	0.0	0.0
OR8J2	0.0	0.0	0.0
LOC107987479	0.0	0.0	0.340237
CYP2D6	0.0	0.0	0.0
LOC107987478	0.915648	0.0	1.02755885
OR11H7	0.0	0.0	0.0
IFNL4	0.0	0.0	0.0
TARP	11.5401	12.8628	29.1855
TRBC2	1.33847091	0.0	0.0
TRGC2	18.3187	28.9094	17.8145
TRBC1	0.0	0.0	0.0
TRDC	0.0	0.0	0.0
TRAC	0.0	0.0	0.0
IGHJ1	0.0	0.0	0.0
IGHJ5	0.0	0.0	0.0
IGHJ2	0.0	0.0	0.0
IGHJ6	0.0	0.0	0.0
IGKJ4	0.0	0.0	0.0
IGKJ3	0.0	0.0	0.0
IGHJ4	0.0	0.0	0.0
IGHJ3	0.0	0.0	0.0
IGLJ1	0.0	0.0	0.0
IGLJ3	0.0	0.0	0.0
IGLJ4	0.0	0.0	0.0
IGLJ2	0.0	0.0	0.0
IGKJ1	0.0	0.0	0.0
IGKJ2	0.0	0.0	0.0
IGKJ5	0.0	0.0	0.0
IGLJ7	0.0	0.0	0.0
IGLJ6	0.0	0.0	0.0
IGLJ5	0.0	0.0	0.0
IGHA1	0.0	0.0	0.0
IGHD	0.0	0.0	0.0
IGHA2	0.0	0.0	0.0
IGHE	0.0	0.0	0.0
IGHG4	0.0	0.0	0.0
IGHG2	0.0	0.0	0.0
IGHG3	0.0	0.0	0.0
IGHG1	3.65826	0.0	0.0
IGHM	0.0	0.0	0.0
IGLC3	0.0	0.0	0.0
IGLC2	0.0	0.0	0.0
IGLC1	0.0	0.0	0.0
IGKC	0.0	0.0	0.0
IGLC7	0.0	0.0	0.0
IGHV3-21	0.0	0.0	0.0
IGHV3-20	0.0	0.0	0.0
IGHV4-31	0.0	0.0	0.0
IGHV3-16	0.0	0.0	0.0
IGKV3D-7	0.0	0.0	0.0
IGLV4-60	0.0	0.0	0.0
IGKV2D-30	0.0	0.0	0.0
IGHV4-28	0.0	0.0	0.0
IGHV3-15	0.0	0.0	0.0
IGHV1-18	0.0	0.0	0.0
IGLV9-49	0.0	0.0	0.0
IGHV2-26	0.0	0.0	0.0
IGHV3OR15-7	0.0	0.0	0.0
IGHV4-4	0.0	0.0	0.0
IGHV3-30	0.0	0.0	0.0
IGHV6-1	0.0	0.0	0.0
IGHV1-2	0.0	0.0	0.0
IGHV1-3	0.0	0.0	0.0
IGHV7-4-1	0.0	0.0	0.0
IGHV2-5	0.0	0.0	0.0
IGHV3-7	0.0	0.0	0.0
IGHV3-64D	0.0	0.0	0.0
IGHV5-10-1	0.0	0.0	0.0
IGKV6D-41	0.0	0.0	0.0
IGKV1D-43	0.0	0.0	0.0
IGKV1-9	0.0	0.0	0.0
IGKV5-2	0.0	0.0	0.0
IGHV1-24	0.0	0.0	0.0
IGHV3-23	0.0	0.0	0.0
IGHV3-11	0.0	0.0	0.0
IGLV3-19	0.0	0.0	0.0
IGLV3-21	0.0	0.0	0.0
IGLV3-27	0.0	0.0	0.0
IGLV7-46	3.7426	0.0	0.0
AC135068.2	0.0	0.0	0.0
IGKV1OR2-108	0.0	0.0	0.0
IGLV3-16	0.0	0.0	0.0
IGLV2-14	0.0	0.0	0.0
IGLV3-12	0.0	0.0	0.0
IGLV2-11	0.0	0.0	0.0
IGLV3-10	0.0	0.0	0.0
IGLV3-9	0.0	0.0	0.0
IGLV2-8	0.0	0.0	0.0
IGHV3-13	0.0	0.0	0.0
IGHV3OR16-13	0.0	0.0	0.0
IGKV1D-8	0.0	0.0	0.0
IGKV1D-42	0.0	0.0	0.0
IGKV3D-20	0.0	0.0	0.0
IGLV11-55	0.0	0.0	0.0
IGLV5-52	7.70976	10.3122	5.0
IGKV1D-13	0.0	0.0	0.0
IGKV1D-17	0.0	0.0	0.0
IGKV4-1	0.0	0.0	0.0
IGLV4-3	0.0	0.0	0.0
IGLV2-23	0.0	0.0	0.0
IGKV1D-39	0.0	0.0	0.0
IGKV2-40	0.0	0.0	0.0
IGLV1-36	0.0	0.0	0.0
IGHV1-58	0.0	0.0	0.0
IGHV4-59	0.0	0.0	0.0
IGLV8-61	0.0	0.0	0.0
IGKV2D-24	0.0	0.0	0.0
IGLV3-25	0.0	0.0	0.0
IGLV5-37	0.0	0.0	0.0
IGLV7-43	0.0	0.0	0.0
IGLV5-48	0.0	0.0	0.0
IGLV1-47	0.0	0.0	0.0
IGHV3OR16-9	0.0	0.0	0.0
IGLV2-33	0.0	0.0	0.0
IGLV3-32	0.0	0.0	0.0
IGLV1-51	0.0	0.0	1.0
IGLV3-1	0.0	0.0	0.0
IGLV2-18	0.0	0.0	0.0
IGLV1-40	0.0	0.0	0.0
IGKV3D-15	0.0	0.0	0.0
IGKV2D-26	0.0	0.0	0.0
IGKV1-37	0.0	0.0	0.0
IGKV2-28	0.0	0.0	0.0
IGKV1D-12	0.0	0.0	0.0
IGKV2-30	0.0	0.0	0.0
IGKV3-15	0.0	0.0	0.0
IGKV1-16	0.0	0.0	0.0
IGKV1-17	0.0	0.0	0.0
IGKV3-20	0.0	0.0	0.0
IGKV6-21	0.0	0.0	0.0
IGKV1-12	0.0	0.0	0.0
IGKV1-5	0.0	0.0	0.0
IGKV6D-21	0.0	0.0	0.0
IGKV2D-40	0.0	0.0	0.0
IGLV3-22	0.0	0.0	0.0
IGLV5-45	0.0	0.0	0.0
IGLV1-50	0.0	0.0	0.0
IGKV1D-37	0.0	0.0	0.0
IGKV1-33	0.0	0.0	0.0
IGKV2-24	0.0	0.0	0.0
IGHV1OR15-9	0.0	0.0	0.0
AC135068.8	0.0	0.0	0.0
IGKV1-27	0.0	0.0	0.0
AC247036.4	0.0	0.0	0.0
IGKV1D-16	0.0	0.0	0.0
IGKV1D-33	0.0	0.0	0.0
IGLV1-44	0.0	0.0	0.0
AC009286.3	0.0	0.0	0.0
IGHV1OR21-1	0.0	0.0	0.0
IGHV3-72	0.0	0.0	0.0
IGLV4-69	0.0	0.0	0.0
IGKV1-39	0.0	0.0	0.0
IGKV1-8	0.0	0.0	0.0
IGKV3D-11	0.0	0.0	0.0
IGLV10-54	0.0	0.0	0.0
IGKV2D-29	0.0	0.0	0.0
IGKV3-11	0.0	0.0	0.0
AC247036.3	0.0	0.0	0.0
IGHV3-74	0.0	0.0	0.0
IGHV1-69-2	0.0	0.0	0.0
IGHV3-64	0.0	0.0	0.0
IGHV3-43	0.0	0.0	0.0
IGLV6-57	0.0	0.0	0.0
IGKV1-6	0.0	0.0	0.0
IGKV2D-28	0.0	0.0	0.0
IGKV3-7	0.0	0.0	0.0
IGKV3OR2-268	0.0	0.0	0.0
IGHV2-70	0.0	0.0	0.0
IGHV3-73	0.0	0.0	0.0
IGHV1-45	0.0	0.0	0.0
IGHV1-46	0.0	0.0	0.0
IGHV3-48	0.0	0.0	0.0
IGHV3-49	0.0	0.0	0.0
IGHV5-51	0.0	0.0	0.0
IGHV3-53	0.0	0.0	0.0
IGHV1-69	0.0	0.0	0.0
IGHV2-70D	0.0	0.0	0.0
IGHV4-61	0.0	0.0	0.0
AC242528.1	0.0	0.0	0.0
IGHV1-69D	0.0	0.0	0.0
IGHV7-81	0.0	0.0	0.0
AC145029.2	0.0	0.0	0.0
IGHV3-33	0.0	0.0	0.0
AC244226.1	0.0	0.0	0.0
IGHV3-38	0.0	0.0	0.0
IGHV3OR16-12	0.0	0.0	0.0
AC234301.3	0.0	0.0	0.0
IGHV4-39	0.0	0.0	0.0
IGHV3-66	0.0	0.0	0.0
IGHV4-34	0.0	0.0	0.0
IGHV3-35	0.0	0.0	0.0
AC234301.4	0.0	0.0	0.0
AC234301.1	0.0	0.0	0.0
IGHV3OR16-10	0.0	0.0	0.0
IGHV3OR16-8	0.0	0.0	0.0
IGHV1OR15-1	0.0	0.0	0.0
IGHV4OR15-8	0.0	0.0	0.0
IGHV2OR16-5	0.0	0.0	0.0
TRAJ33	0.0	0.0	0.0
TRAJ36	0.0	0.0	0.0
TRAJ43	0.0	0.0	0.0
TRAJ46	0.0	0.0	0.0
TRBJ1-6	0.0	0.0	0.0
TRBJ1-5	0.0	0.0	0.0
TRBJ2-6	0.0	0.0	0.0
TRBJ2-7	0.0	0.0	0.0
TRBJ1-4	0.0	0.0	0.0
TRBJ1-3	0.0	0.0	0.0
TRBJ1-1	0.0	0.0	0.0
TRAJ17	0.0	0.0	0.0
TRAJ13	0.0	0.0	0.0
TRAJ25	0.0	0.0	0.0
TRAJ26	0.0	0.0	0.0
TRAJ23	0.0	0.0	0.0
TRBJ2-3	0.0	0.0	0.0
TRAJ20	0.0	0.0	0.0
TRAJ39	0.0	0.0	0.0
TRBJ2-5	0.0	0.0	0.0
TRBJ2-2P	0.0	0.0	0.0
TRBJ2-2	0.0	0.0	0.0
TRBJ2-1	0.0	0.0	0.0
TRBJ1-2	0.0	0.0	0.0
TRAJ29	0.0	0.0	0.0
TRAJ40	0.0	0.0	0.0
TRAJ52	0.0	0.0	0.0
TRBJ2-4	0.0	0.0	0.0
TRAJ6	0.0	0.0	0.0
TRAJ31	0.0	0.0	0.0
TRAJ49	0.0	0.0	0.0
TRAJ19	0.0	0.0	0.0
TRAJ30	0.0	0.0	0.0
TRAJ11	0.0	0.0	0.0
TRAJ16	0.0	0.0	0.0
TRAJ18	0.0	0.0	0.0
TRAJ32	0.0	0.0	0.0
TRAJ37	0.0	0.0	0.0
TRAJ57	0.0	0.0	0.0
TRAJ54	0.0	0.0	0.0
TRDJ1	0.0	0.0	0.0
TRAJ61	0.0	0.0	0.0
TRDJ3	0.0	0.0	0.0
TRDJ2	0.0	0.0	0.0
TRAJ59	0.0	0.0	0.0
TRDJ4	0.0	0.0	0.0
TRAJ56	0.0	0.0	0.0
TRAJ58	0.0	0.0	0.0
TRAJ24	0.0	0.0	0.0
TRAJ28	0.0	0.0	0.0
TRAJ27	0.0	0.0	0.0
TRAJ41	0.0	0.0	0.0
TRAJ34	0.0	0.0	0.0
TRAJ35	0.0	0.0	0.0
TRAJ50	0.0	0.0	0.0
TRAJ14	0.0	0.0	0.0
TRAJ21	0.0	0.0	0.0
TRAJ38	0.0	0.0	0.0
TRAJ10	0.0	0.0	0.0
TRAJ12	0.0	0.0	0.0
TRAJ42	0.0	0.0	0.0
TRAJ1	0.0	0.0	0.0
TRAJ2	0.0	0.0	0.0
TRAJ22	0.0	0.0	0.0
TRAJ44	0.0	0.0	0.0
TRGJP1	0.0	0.0	0.0
TRGJP2	0.0	0.0	0.0
TRAJ3	0.0	0.0	0.0
TRAJ45	0.0	0.0	0.0
TRGJP	0.0	0.0	0.0
TRAJ47	0.0	0.0	0.0
TRAJ48	0.0	0.0	0.0
TRAJ53	0.0	0.0	0.0
TRGJ2	0.0	0.0	0.0
TRAJ4	0.0	0.0	0.0
TRAJ5	0.0	0.0	0.0
TRAJ7	0.0	0.0	0.0
TRAJ9	0.0	0.0	0.0
TRGJ1	0.0	0.0	0.0
TARM1	0.0	0.0	0.0
TFPT	36.0552	32.03907	27.51657
TCEAL9	10.37853	8.38369	10.0
TSEN34	21.79480449	17.06008	35.0
AL662852.2	0.0	0.0	0.0
NDUFA3	217.78469	222.74858	62.86967356
LOC102724788	0.0	0.0	0.0
OSCAR	1.713282	4.0205598	7.0
C20orf202	0.0	0.289465	0.0
VPS53	28.6752496	30.51665	84.644034
SCGB1C2	0.0	0.0	0.0
VPS13B	51.69024	57.8307733314	461.423027195
STRIP2	6.59935	4.298347	23.53148
ZFAND1	76.55251	55.37333927	52.00003
ABCB10	47.6376	57.9069	166.99972
B3GAT1	0.554859	0.890583	2.0
PCNX3	50.87747	39.56282	260.9995592
HNRNPL	389.98906	372.086584693	711.544754
AHCYL2	3.68008009	10.713979	17.0982508
ECH1	217.4759	282.902682	278.542056
TMEM116	23.60857	29.42133	26.40934
SPINDOC	25.68608	28.17466	56.00003
IGSF9B	0.0	0.0	0.0
SLC12A8	6.7588671	3.144165	1.01102
NTM	5.311291	3.325463	2.0
ZNF678	34.36725	40.11139	121.19862
NIPAL2	26.921706	36.2511	133.2431
ST14	77.1963	90.94691	449.0
EPRS	184.103760252	181.907689401	871.000025
LGALS4	2.64656	6.2038013	5.0
RAB1B	144.7282	144.1958	265.0004
LYST	461.000788928	514.40655	3480.11352012
KCNJ5	2.63357	0.896091	10.11174
FAM196B	1.94972	1.9831179	14.0
POT1	8.52016	7.11264111608	14.0800553315
MAPKAPK5	35.106664	51.30771	126.03688
FAM153B	1.13881	0.0	1.00229
AC139491.7	0.192991	0.0	1.13021
AC139491.5	1.04327	1.21424	3.55332
TMEM229A	0.0	0.213835	0.0
LIMD2	20.422019	13.05857	28.41291
RPL22L1	35.3659028551	29.5011200284	13.0115127811
AP4M1	10.9890239	8.46485885	16.393082
MYRF	2.978991	2.73669	7.999997
HOXB13	0.963608	0.682853	2.1787
MAD1L1	77.054386	48.648383	70.999957199
EFCAB1	2.080904	3.89665	1.0
ATPAF2	10.3449413	10.894841	20.9999995
GABRA6	0.0	0.0	0.0
RCC1L	40.22441	39.599231	122.99992
TMSB15B	30.695086	15.600548	17.64217
SELPLG	26.882412	37.21945	99.0
PPT2-EGFL8	0.108274	0.0	0.0
CEACAM3	0.0	0.0	0.0
RPL8	2925.64818039	2992.383	2155.99621
GGPS1	50.0064	57.83632	96.76542
SLC15A3	32.621705	21.259057	32.00001
OR2T35	0.0	0.0	0.0
ADAMDEC1	11.913546	16.3902550249	40.99994
OTUB2	2.80087	3.6103692	17.7175
CLMP	1.14904	2.52786	6.289774
RIBC2	13.83204	20.8209	18.0
RPL5	1850.32341	1707.37496	1665.97557
PCDHGA7	0.0	0.0	1.67854
ZKSCAN1	27.06204	51.399638	328.037988644
CRTAM	3.733537	1.12702	1.16253
OR2L13	0.0	0.0	0.0
LINC00672	0.775366	1.70148	14.7958
CEACAM5	0.0	0.154898	2.08984
ARHGEF35	0.0	0.0	0.0
PRLR	5.8101457694	4.278201	7.16216
RECQL4	71.172417	68.0695602767	268.9998
FJX1	0.0	0.0	1.0
GLRA4	0.0	0.255253	0.0
TMEM31	0.0	0.74591	0.0
EIF5B	49.95171	43.72548	281.42406
LIPT1	6.78796	5.45091	9.56912
ABCC8	0.0	0.0	0.0
NRXN2	3.67884	1.074718	0.0
SLAMF6	2.7455919	4.2853213	7.999995
ATP6V1G2	0.712548	2.2091115	0.0
OBSCN	18.7174725	21.6202149	214.156562
PRKDC	209.57112	205.94777	2951.99664
THRSP	0.0	0.0	0.0
KCTD14	0.516048	0.0	0.0
BCL9	1.53939	1.78447	18.0
AC011195.2	0.0	0.0	0.0
HEG1	5.981844	4.35985	27.999986
AC244517.6	0.0	0.0	0.0
PIH1D1	164.147165449	109.74599	118.072606706
C8orf76	39.25013	37.38515	38.704976
PCDHB9	3.52736	3.21248	13.68512
BOD1	19.345062	22.41426	32.99999
ENG	44.84468	41.44494	180.00027
TARBP1	54.82948	87.5872	344.46899
GPR37L1	0.652736	1.1305	9.13244
SNRPD2	373.92343	303.4976	149.00003
SLC39A4	29.8002500703	31.894986	27.256584
FBXO22	28.874255	27.990761	62.46139
CXorf36	1.782144	1.32686	4.695401
TRIM39-RPP21	0.948311	0.831092	0.0
RPP21	4.741555	3.9792644504	3.0
SORBS2	0.328468	0.5745298	1.07074
C11orf68	12.84687	15.8419	31.0
AC010255.3	0.900673	0.481879	1.0
FLNA	109.608067	113.82963	89.0
RPL23	1514.926738	1739.71758	700.8599
MFSD4A	3.41575	0.939616	3.28278
MKLN1	44.01187	56.91677	226.781922434
ND1	4643.99	3154.82	3763.53
ND2	2159.12	1493.31	2092.99
COX1	9816.96	9919.99	12842.2
COX2	7149.14	5709.38	3722.0
ATP8	8228.99	3509.0	152.0
ATP6	7280.77	4837.55	3135.96
SYNE1	9.998094556	5.26744498148	37.210409372
CPSF1	66.41323	56.92384	185.00038
COX3	8527.89	7585.69	4698.0
ND3	2206.75	1516.57	519.0
AC010615.4	0.0	0.0	0.0
MYL5	22.03474	15.53803	19.999996
ND4L	5527.51	3754.34	871.0
CREBRF	12.155136	14.84433	51.02379
ND4	5014.74	3034.99	6186.98
SLC49A3	6.48465	5.033541	10.999998
KIF13A	1.245044	2.289257	6.044025986
AC138894.1	1.74698	0.0	1.93666
ND5	2908.74	1805.04	4827.0
POLR3G	10.782355019	7.63600716267	3.9999933788
CCDC63	0.0	0.0	0.0
CHAD	1.01045	0.810921	0.0
ND6	2004.5	1092.99	722.82
CYTB	3384.44	2769.93	2862.0
ZNF84	21.6935740017	31.28685	86.19462578
CLSTN3	9.40537	7.415528	14.999997
CYP21A2	1.830941	0.0	0.0
GDPD4	0.0	1.21678	0.0
PIK3C2G	0.0	0.0	0.0
TNXB	13.376313	1.0539619	1.0461296
F5	1.28055	1.10018	11.1355
BEX4	1.73839	4.65037	5.0
SASH1	31.764571	44.68334	206.15972
HLA-DQB1	10.499788781	15.968913	25.119292225
PAPPA2	0.184004	2.384321	3.0
TREH	0.0	0.307368	0.0
POMGNT1	20.75712	25.007627	54.62603
MYBBP1A	15.0020992099	15.608591	84.999979
PPP1CC	246.52744	178.20231	396.66049
RAD1	19.3488	27.752611	68.18987
C6orf48	250.886221	373.769307	225.0001
PSMB3	308.96253	237.65178	181.999856791
SPNS2	5.82235	2.5866437	11.9999556
IQGAP1	202.55448	204.44178	1296.86387
TRIM26	14.03146094	6.0901390645	19.000014
FAM72B	30.323336098	49.67587	77.039034
OTOP3	0.0	0.0	0.0
PNLDC1	0.0	2.20869432438	0.0
GPATCH2	15.70593	18.22222	70.0
MAGI2	2.252902	4.75202460955	18.88421
CPNE3	21.6359516	40.47132	125.999628
TAC3	0.0	0.0	0.0
LSM2	88.84990931	64.53902	50.000044
SPNS3	17.2539	24.68327	39.99998
EPHX4	0.0	1.330733	6.39634
FAM131B	1.401775	2.040083	2.0
TTC36	0.955361	0.0	1.0
SAMD5	0.763668	0.969041	5.48808
BBS9	7.03615	5.727663	6.999999
FBXO36	3.613925	1.6921324	5.03297
LRP5	25.2981	24.5941	189.0
ATF5	31.82616	27.21711	69.4225
KLHL10	0.0	0.219642	0.0
PCDHA10	0.320917	0.278987	2.11873
MPV17L2	7.53189	4.81277	11.0
TRIM15	0.0	0.0	0.0
TREML4	0.0	0.0	2.0
PSD	3.129417	1.757282	2.0706
FIBP	76.67671	67.911759	74.00001
AC009779.3	3.55995	6.116188	18.4199
TYW3	33.787133	28.07994	102.70977
CHMP7	42.275090324	37.1295303019	109.36242
CTSW	0.705376	2.12989	0.0
NCOR1	73.39293	93.570958	386.833016
DGAT1	55.35061	49.44943	95.500094
MRPL18	137.93047	145.9854	113.999553557
PIGL	69.312884	113.600889	57.5155147698
PNKP	31.1642624059	29.290987892	39.99998
FAM98A	20.1727	17.24115	51.99998
EIF3CL	0.0	14.7546001091	1.5907e-05
NEURL1B	9.62949	10.654679	56.00004
ZSWIM7	11.9701276283	13.6662962	10.647134
METTL1	18.6945071	14.95849	16.0
AC025165.3	0.0	2.06061	0.0
AHCTF1	19.02385	26.5362701983	118.9349
ZNF737	19.06152	11.66756	46.44187
PDE8A	16.0208000864	13.862423	34.18319
ITGB5	61.3629000285	44.1765470127	103.0944
ESRRA	61.7666954	64.01988	146.87864
SLC5A8	0.0	0.216871	0.0
TRMT112	104.4713	87.1554	46.0
DPF2	57.30175	58.83468	98.72597
HCFC2	8.49741	11.2774	31.99993
LRRC59	104.13287	102.67322	365.8803
GIMD1	0.0	0.0	0.0
CHRM1	0.0	0.0	0.0
PCGF2	2.53738	6.08389	10.05928
YWHAZ	517.480334	603.975859096	1022.79782502
CHFR	55.9697019646	81.767119	163.194311
ARL6	3.265108	3.0857852	5.0
CAPN8	0.0	0.0	0.0
ZSCAN25	10.1711427	18.481105084	47.805793
MPZL2	0.631172	0.61019	1.0
CBY3	4.04206	2.066	0.0
